definition_id,pinyin_id,definition_sn,definition_cn,definition_en,definition_img,ref_pinyin_id,pos
303811,30381,1,"古代的行政区划,比县小,秦汉以后,郡比县大","prefecture; administrative division, smaller than a county before the Qin and Han dynasties, and larger than a county after",,,名词
303911,30391,1,瘫痪,paralysed,,,名词
304011,30401,1,不锋利(跟‘快、利、锐’相对as opposed to‘sharp’}),blunt; dull,,,形容词
304012,30401,2,笨拙;不灵活,stupid; dull-witted,,,形容词
304111,30411,1,湍急,(of a current) rapid; torrential,,,形容词
304112,30411,2,急流的水,rapids; rushing waters,,,名词
304211,30421,1,脚指头,toe,,,名词
304212,30421,2,脚,foot,,,名词
304311,30431,1,在山上行走,walk on a mountain,,,动词
304312,30431,2,"一般写在书籍、文章、金石拓片等后面的短文,内容大多属于评介、鉴定、考释之类","postscript; short essay at the end of a book, an article or rubbings from stone tablets or bronze vessels, oft. for commentary, appraisal or annotation",,,名词
304411,30441,1,没有变故或动乱;平安,quiet; peaceful; tranquil; free from civil disturbance,,,形容词
304412,30441,2,使秩序安定;平定(变乱),make tranquil; pacify; suppress (a rebellion),,,动词
304413,30441,3,(Jìng)姓。,a surname,,,名词
304511,30451,1,忌妒,be jealous (or envious) of; envy,,,动词
304611,30461,1,"拉(lá)开木料、石料、钢材等的工具,主要部分是具有许多尖齿的薄钢片","saw; any of various tools having a thin steel blade with a sharp, usu. toothed edge, used for cutting wood, stone or steel",,,名词
304612,30461,2,用锯拉(lá),cut with a saw,,,动词
304711,30471,1,指畲族。,"She, a minority ethnic group",,,名词
304811,30481,1,大,great; grand; magnificent,,,形容词
304812,30481,2,扩充;光大,enlarge; expand,,,动词
304813,30481,3,(Hóng)姓。,a surname,,,名词
304911,30491,1,深,profound; deep; thorough,,,形容词
304912,30491,2,清澈,crystal clear; limpid,,,形容词
304913,30491,3,(Zhàn)姓。,a surname,,,名词
305011,30501,1,〈叹词interj.〉表示惊异,[expressing surprise] well; why,,,感叹词
305111,30511,1,包裹、覆盖用的布单,cloth-wrapper; covering cloth,,,名词
305411,30541,1,篱笆,hedge; fence,,,名词
305412,30541,2,屏障,(protective) screen; barrier,,,名词
305413,30541,3,封建王朝的属国或属地,feudatory; dependent state; vassal state,,,名词
305511,30551,1,"头的上部,包括头骨和脑。也指头。",cranium; skull; also the head,,,名词
305611,30561,1,辅助,assistance,,,动词
305711,30571,1,"头脑糊涂,不明事理",brainless; foolish; stolid,,,形容词
305712,30571,2,"死心眼,不知变通",stubborn; inflexible,,,形容词
305811,30581,1,〈叹词interj.〉表示惊讶,ah; oh (to express surprise),,,感叹词
305911,30591,1,"很快地飞,形容动作轻快",fly swiftly,,,动词
306111,30611,1,挖掘,dig; unearth,,,动词
306112,30611,2,从原有事物中除去;减去,substract; minus,,,动词
306121,30612,1,刨子或刨床,plane; planer; planing machine,,,名词
306122,30612,2,用刨子或刨床刮平木料或钢材等,make wood or steel smooth by use of a plane or planing machine,,,动词
306221,30622,1,遮盖住或封闭起来,seal; cover; muffle,,,动词
306311,30631,1,痹症,disease of the limbs; trunk pain or numbness,,,名词
306411,30641,1,"中医的一种治疗方法,用燃烧的艾绒熏烤一定的穴位。","moxibustion; therapeutic technique in traditional Chinese medicine, of applying burning mugwort floss over specific acupoints",,,名词
306511,30651,1,残暴狠毒,cruel; tyrannical; brutal,,,形容词
306512,30651,2,灾害,disaster,,,名词
306711,30671,1,喜鹊。,magpie; pie,,,名词
306811,30681,1,簿子,notebook; book for writing in,,,名词
306911,30691,1,"质地薄而坚韧的丝织品,也指用生丝织成的一种丝织品。","fine, hard wearing silk; fabric woven out of raw silk",,,名词
307011,30701,1,用力使长条形物体的顶端向前触动或穿过另一物体,poke or pierce with a stick-like object,,,动词
307012,30701,2,〈方dial.〉(长条形物体)因猛戳另一物体而本身受伤或损坏,get hurt or damaged for striking into sth.,,,动词
307013,30701,3,〈方dial.〉竖立;站,stand sth. on end; stand,,,动词
307211,30721,1,水清,(of water) clear; limpid,,,形容词
307311,30731,1,疮口或伤口长好后留下的痕迹,mark left after injured tissue heals,,,名词
307312,30731,2,像疤的痕迹,sth. that resembles a scar,,,名词
307411,30741,1,棠梨。,birchleaf pear (Pyrus betulaefolia),,,名词
307412,30741,2,(Táng)姓。,a surname,,,名词
307511,30751,1,使位置固定的东西改变方向或转动,change the direction of a fixed object; turn,,,动词
307512,30751,2,把输掉的赢回来,turn defeat into victory,,,动词
307611,30761,1,告诉;告诫。,instruct; admonish; warn; exhort,,,动词
307612,30761,2,诏书,imperial edict,,,名词
307711,30771,1,(水)青绿色,(of water) greenish-blue; sea-green,,,形容词
307821,30782,1,腿和脚向脚底的方向用力,press down with the foot; pedal; treadle,,,动词
307911,30791,1,从小孔或缝隙里看,peep; peer through a small aperture; spy,,,动词
307912,30791,2,暗中察看,observe on the sly; watch in the dark,,,动词
308011,30801,1,收藏东西的地洞或坑,cellar or pit used for storage; vault,,,名词
308012,30801,2,把东西收藏在窖里,store sth. in a cellar or pit,,,动词
308111,30811,1,疟疾。,malaria,,,名词
308121,30812,1,"义同‘疟’(n?è),只用于‘疟子’。","same as疟 n?è in meaning, used only in 疟子 yào zi",,,名词
308411,30841,1,淳朴,honest,,,形容词
308511,30851,1,亲属,relatives,,,名词
308512,30851,2,关心;怀念,care; think of; be concerned about,,,动词
308711,30871,1,"用烧热了的金属器物烫,使衣服平整或在物体上留下标志",brand; iron; use of a heated iron to press wrinkles from fabric or burn a mark on the surface of an object to indicate identity or ownership,,,动词
308712,30871,2,把面食放在烧热的铛或锅上加热使熟,bake in a pan,,,动词
308811,30881,1,保佑。,help; protect; bless,,,动词
309011,30901,1,高,high; lofty,,,形容词
309012,30901,2,(Xuān)姓。,a surname,,,名词
309013,30901,3,有窗的廊子或小屋子(旧时多用为书斋名或茶馆饭馆等的字号,"formerly oft. used in names of studies, restaurants or teahouses",,,名词
309014,30901,4,一种有帷幕而前顶较高的车。,"high-fronted, curtained carriage",,,名词
309015,30901,5,窗户;门。,window or door,,,名词
309111,30911,1,跟介词‘于’加代词‘是’相当,[similar to the meaning of the preposition 于 yú followed by the pronoun 是 shì] here; this,,,代词
309112,30911,2,哪里;怎么(多用于反问,oft. in a rhetorical question,,,代词
309113,30911,3,乃;才,not unless; only then,,,副词
309311,30931,1,美玉。,beautiful jade,,,名词
309411,30941,1,快乐;和乐。,merry; jovial,,,形容词
309511,30951,1,(马)叫,neigh,,,动词
309512,30951,2,嘶哑,hoarse,,,形容词
309711,30971,1,张开(嘴),open (one's mouth),,,动词
309721,30972,1,[哆嗦](duō suō)因受外界刺激而身体不由自主地颤动,tremble; shiver,,,动词
309811,30981,1,倾斜;不平坦,sloping; rugged,,,形容词
309911,30991,1,忌妒,jealous; envious,,,动词
309912,30991,2,憎恨,hate,,,动词
310011,31001,1,昏暗,dark; obscure,,,形容词
310012,31001,2,深奥;深沉,deep; profound,,,形容词
310013,31001,3,糊涂;愚昧,dull; stupid,,,形容词
310014,31001,4,迷信的人称人死后进入的世界;阴间,underworld; nether world,,,名词
310111,31011,1,在一个地方来回地走,loiter; walk up and down; pace back and forth,,,动词
310112,31011,2,〈比喻fig.〉犹疑不决,dither; vacillate; waver,,,动词
310113,31011,3,〈比喻fig.〉事物在某个范围内来回浮动、起伏,ebb and flow; rise and fall; oscillate; hover,,,动词
310211,31021,1,罪,crime; guilt,,,名词
310212,31021,2,背弃;违背,betray; go back on; turn one's back on to; renounce; go against,,,动词
310213,31021,3,(Gū)姓。,a surname,,,名词
310311,31031,1,对妇女的美称。,complimentary term for women,,,名词
310312,31031,2,称妾,name for a concubine,,,名词
310313,31031,3,〈旧时old〉称以歌舞为业的女子,woman living on singing and dancing,,,名词
310314,31031,4,(Jī)姓。,a surname,,,名词
310411,31041,1,顺便带,take along sth. to or for sb.; bring to sb.,,,动词
310421,31042,1,稍微向后倒退(多指骡马等,"of a mule, horse, etc.",,,动词
310511,31051,1,安好,peaceful,,,形容词
310512,31051,2,安抚,reassure and pacify,,,动词
310611,31061,1,穷困,in straitened circumstances; hard up,,,形容词
310612,31061,2,为难,awkward; embarrassed; ill at ease,,,形容词
310613,31061,3,使为难,embarrass; disconcert,,,动词
310711,31071,1,就事物主要内容编成的顺口押韵的、容易记忆的词句,"rhymed formula; rhyming, easy-to-remember words that give the gist of a text",,,名词
310712,31071,2,诀窍,knack; know-how,,,名词
310713,31071,3,分别,bid farewell; part,,,动词
310811,31081,1,姓。,a surname,,,名词
310911,31091,1,"常绿乔木或灌木,叶子椭圆形,果实圆形,多汁,果皮红黄色,味道酸甜。","orange (Citrus); evergreen tree or bush having oval leaves and round, juicy, sweet and sour fruit with thick reddish yellow skin",,,名词
310912,31091,2,这种植物的果实。,fruit of the orange tree,,,名词
310913,31091,3,红和黄合成的颜色。,colour formed by blending red and yellow colours; orange,,,名词
311011,31101,1,惊讶,surprised; amazed; astonished; astounded,,,形容词
311111,31111,1,欺诈;奸滑,deceitful; tricky; sly; cunning,,,形容词
311112,31111,2,奇异,weird; bizarre; eerie,,,形容词
311211,31121,1,高,high; lofty; towering,,,形容词
311311,31131,1,超过;越过,exceed; go beyond,,,动词
311312,31131,2,更加,even more,,,副词
311411,31141,1,姓。,a surname,,,名词
311511,31151,1,长圆形,oval; ellipse,,,形容词
311611,31161,1,接续;继承,succeed; inherit,,,动词
311612,31161,2,子孙,heir; descendant,,,名词
311711,31171,1,因有所顾忌而不敢说或不愿说;忌讳,avoid saying; regard as taboo; dare not say,,,动词
311712,31171,2,忌讳的事情,taboo; prohibition; restriction,,,名词
311713,31171,3,"〈旧时old〉不敢直称帝王或尊长的名字,叫讳。也指所讳的名字",deferential practice of avoiding addressing or mentioning the emperor or a senior person directly by the name; also indicating the name thus being avoided,,,名词
311812,31181,2,(Sù)姓。,asurname,,,名词
311911,31191,1,挤,press,,,动词
311912,31191,2,结交,associate with,,,动词
311913,31191,3,核算;查对,check,,,动词
311921,31192,1,压(钢坯),roll (billet),,,动词
311931,31193,1,碾;滚压,roll; run over,,,动词
311932,31193,2,排挤,eject; throw out; unseat; dispossess; disinherit,,,动词
311933,31193,3,(Yà)姓。,a surname,,,名词
311934,31193,4,〈拟声词onom.〉形容机器开动时发出的声音,rumble; click; sound of a running machine,,,拟声词
312011,31201,1,依着一定腔调缓慢地诵读,recite; chant; intone,,,动词
312012,31201,2,用诗词等来叙述,express or narrate in poetic form,,,动词
312111,31211,1,衙门,yamen,,,名词
312211,31221,1,恭敬,pious; sincere; devout,,,形容词
312311,31231,1,关于古代印度的,of ancient India,,,形容词
312312,31231,2,关于佛教的,Buddhist,,,形容词
312313,31231,3,(清静,quiet,,,形容词
312411,31241,1,"小猪,泛指猪。",suckling pig; (in a broad sense) pig,,,名词
312511,31251,1,姓。,a surname,,,名词
312611,31261,1,打更等用的梆子。,clapper for sounding the watch,,,名词
312612,31261,2,〈方dial.〉用棍子等打;敲,strike with stick; knock,,,动词
312613,31261,3,〈拟声词onom.〉敲打木头的声音,rat-tat; rat-a-tat; sound of rapping or knocking on wood,,,拟声词
312711,31271,1,用特制的刀子刮去(头发、胡须等),"shave; cut off (hair, beard, etc.) with a special cutting instrument",,,动词
312811,31281,1,大声喊,cry out,,,动词
312911,31291,1,奢侈,luxurious; extravagant,,,形容词
312912,31291,2,过分的,excessive; inordinate; extravagant,,,形容词
313011,31301,1,敲;打,knock; tap,,,动词
313012,31301,2,磕头,kowtow,,,动词
313013,31301,3,询问;打听,enquire; ask,,,动词
313111,31311,1,用手提,carry; lift; hold,,,动词
313211,31321,1,芹菜,celery,,,名词
313311,31331,1,美玉。,beautiful jade,,,名词
313312,31331,2,玉的光彩。,jade lustre,,,名词
313411,31341,1,"原指羽毛,后来借指毛笔、文字、书信等","(orig.) quill; writing brush, writing, letters, etc.",,,名词
313511,31351,1,"周朝国名,在今山东邹县一带。","Zou, name of a principality in the Zhou Dynasty in and around present-day Zouxian, Shandong Province",,,名词
313512,31351,2,姓。,a surname,,,名词
313611,31361,1,混杂,confuse; mix (up),,,动词
313711,31371,1,"失去知觉,不省人事;晕倒;气闭",faint; lose consciousness; fall into a coma,,,动词
313712,31371,2,其;他的,his or her; its; their,,,代词
313713,31371,3,乃;才,only then,,,副词
313811,31381,1,缠绕,entangled; twine,,,动词
313812,31381,2,用针斜着缝,sew with slanting stitches,,,动词
313911,31391,1,称幼儿垂在前额的短头发。,child's bangs; fringe of hair cut short and straight across the forehead of a child,,,名词
314011,31401,1,旋转。,revolve; spin; rotate,,,动词
314111,31411,1,"中国古代民族,原住在以今青海为中心,南至四川,北接新疆的一带地区,东汉时移居今甘肃一带,东晋时建立后秦政权(公元384—417)。","Qiang, an ancient ethnic people in China that originally inhabited a region centring on present-day Qinghai Province, extending to Sichuan Province to the south, and the Xinjiang Uygur Autonomous Region to the north, then moving to the region around present-day Gansu Province during the Eastern Han Dynasty, and establishing the Later Qin regime during the Eastern Jin Dynasty (384-417)",,,名词
314112,31411,2,指羌族,the Qiangs living in Sichuan Province,,,名词
314211,31421,1,(气势)盛大,"(of momentum, manner, scale; etc.) monumental; imposing",,,形容词
314212,31421,2,(气势)充满,fill; permeate,,,形容词
314221,31422,1,"英美制重量单位。1磅等于16盎司,合453.59克。","pound; unit of weight of the British and US system, equal to 16 ounces or 453.59 grammes",,,名词
314222,31422,2,磅秤,scales,,,名词
314223,31422,3,用磅秤称轻重,weigh on the scales,,,动词
314224,31422,4,点的旧称。,old term for 点4diǎn,,,名词
314311,31431,1,姓。,a surname,,,名词
314421,31442,1,"装在器物中心的捻子、消息儿等的东西,如蜡烛的捻子、爆竹的引线等。",fuse (as in a firecracker); wick (as in a candle),,,名词
314422,31442,2,蛇的舌头。,forked tongue of a snake,,,名词
314511,31451,1,各种草(多指供观赏的)的总称,general term for various kinds of plants (usu. ornamental),,,名词
