definition_id,hanzi,pinyin,pos,definition_cn,example_1,example_2,better
743812,权力,quán lì,名词,职责范围内的支配力,他行使大会主席的权力，宣布会议正式开始。,作为部门经理，他拥有调配人力和物力的权力。,1
744111,缺乏,quē fá,动词,没有或不足,由于材料缺乏，工程进度受到了严重影响。,这个地区严重缺乏干净的饮用水，居民生活十分困难。,2
744211,确定,què dìng,形容词,明确的,我们需要一个确定的答复，以便做出下一步计划。,经过多次实验，科学家们终于确定了这种新型材料的性能。,2
744212,确定,què dìng,动词,明确决定,在确定了工作之后就上班，这是每个人的职业责任。,董事会已经确定了明年的发展计划和预算方案。,2
744311,确认,què rèn,动词,明确承认（事实、原则等）,参加会议的各国确认了这些原则，并承诺共同遵守。,双方代表在协议上签字确认，标志着合作正式达成。,2
744411,燃烧,rán shāo,动词,物质与氧气剧烈反应发光发热的现象。,听到这个消息，怒火在胸中燃烧，他再也无法保持冷静。,森林大火持续燃烧了三天三夜，消防员们仍在奋力扑救。,2
744412,燃烧,rán shāo,动词,比喻感情或欲望强烈高涨。,看到不公正的事情发生，怒火在胸中燃烧，她决定站出来发声。,听到这个好消息，他心中燃烧起希望的火焰。,2
744711,热爱,rè ài,动词,深切地喜爱,只有热爱工作的人，才能在事业上取得真正的成功。,她从小就热爱音乐，长大后成为了一名出色的钢琴家。,2
744811,热烈,rè liè,形容词,情绪高涨、气氛活跃,会议现场气氛热烈，大家都积极参与讨论。,观众们用热烈的掌声欢迎这位著名作家的到来。,2
744911,热心,rè xīn,形容词,积极主动、充满热情,他是一个热心人，总是愿意帮助别人解决问题。,这位热心的志愿者每周都会去敬老院看望老人。,2
745011,人才,rén cái,名词,有才能的人,人才难得，我们应该珍惜和培养每一个有潜力的人。,这家高科技公司以优厚的待遇吸引了大批优秀人才。,2
745012,人才,rén cái,名词,出众的容貌,他不仅才华横溢，而且一表人才，给人留下了深刻的印象。,这位演员不仅演技出众，而且人才出众，深受观众喜爱。,1
745111,人口,rén kǒu,名词,某地区的居民总数,为了更好地制定政策，政府正在进行全国范围的人口普查。,根据最新统计，这个城市的人口已经超过一千万。,2
745112,人口,rén kǒu,名词,家庭成员数量,他们家人口不多，但每个人都非常和睦。,他们家人丁兴旺，全家人口加起来有二十多人。,2
745113,人口,rén kǒu,名词,泛指人类个体,添人口是一件值得庆祝的事情，意味着家庭更加兴旺。,春节期间，火车站总是人山人海，人口密度非常大。,2
745114,人口,rén kǒu,名词,人的口腔部位,这首诗语言优美，内容深刻，堪称脍炙人口的经典之作。,这个新产品刚上市就获得了极好的口碑，人口皆碑。,1
745211,人类,rén lèi,名词,人的总称,人类社会的发展离不开科技的进步和文化的传承。,人类正在努力保护地球的生态环境。,2
745311,人生,rén shēng,名词,人的生存和生活,树立正确的人生观对于一个人的成长至关重要。,人生就像一场旅行，充满了未知和惊喜。,2
745411,人事,rén shì,名词,人生经历中的离合境遇,人事科负责公司员工的招聘、培训和考核等工作。,他经历了太多人事变迁，早已看淡一切。,2
745412,人事,rén shì,名词,人力资源管理相关工作,公司的人事科负责员工的招聘和管理。,公司的人事部门负责员工的招聘和培训工作。,2
745413,人事,rén shì,名词,人与人之间的交往关系,最近公司内部出现了一些人事纠纷，需要尽快解决。,在这个小城市里，复杂的人事关系让人疲惫。,2
745414,人事,rén shì,名词,人情世故,这个孩子还小，不懂人事。,他年纪虽小，却已经懂得不少人事道理。,2
745415,人事,rén shì,名词,人力可及的范围,我们只能尽人事，听天命了。,我们已经尽了人事，剩下的只能听天命了。,2
745511,人物,rén wù,名词,在某方面有代表性或具有突出特点的人,在历史书中，我们可以读到许多英雄人物的故事。,鲁迅是中国现代文学史上的重要人物。,2
745611,人员,rén yuán,名词,担任某种职务的人,机关工作人员每天都要处理大量的文件和事务。,医院的工作人员正在全力救治伤患。,2
745711,日常,rì cháng,形容词,属于平时的,日常生活中的琐事常常让人感到疲惫不堪。,刷牙洗脸是我们每天都要做的日常活动。,2
745811,日程,rì chéng,名词,按日安排的行事计划,这个问题已经被列入了议事日程。,会议日程安排得非常紧凑，几乎没有休息时间。,2
746011,日期,rì qī,名词,某事发生的具体日子,请在发信的日期上注明具体的时间。,请确认好航班日期后再预订酒店房间。,2
746411,荣誉,róng yù,名词,社会给予的崇高评价,作为一名军人，他有着强烈的荣誉感。,他因在科学领域的杰出贡献而获得了国家最高荣誉。,2
746511,如何,rú hé,代词,怎样；怎么样,好久不见，近况如何？,如何提高工作效率是每个职场人士都关心的问题。,2
747011,嗓子,sǎng zi,名词,咽喉部位,最近天气干燥，嗓子疼得厉害。,他感冒了，嗓子疼得连话都说不出来。,2
747511,删除,shān chú,动词,去掉文字或内容,编辑在修改文章时删除多余的文字，使内容更加简洁明了。,编辑决定删除文章中那些不相关的内容。,2
747711,善良,shàn liáng,形容词,心地纯洁，为人友善,她是一个心地善良的人，总是乐于帮助别人。,她是一个善良的人，总是乐于帮助那些需要帮助的人。,2
747811,善于,shàn yú,动词,在某方面有专长,他善于辞令，在各种场合都能应对自如。,他善于与人沟通，因此在团队中担任了协调者的角色。,2
747911,扇子,shàn zi,名词,摇动生风的工具,她手里拿着一把扇子，轻轻地扇着风。,在炎热的夏天，一把扇子可以带来一丝清凉。,2
748511,舌头,shé tou,名词,"辨别滋味、帮助咀嚼和发音的器官,在口腔底部,根部固定在口腔底上。",敌方派出了特工，试图抓舌头。,医生检查了他的舌头，发现有些发白，可能是消化不良。,2
748512,舌头,shé tou,名词,指为侦讯敌情而活捉来的敌人,他们计划在深夜行动中抓舌头。,在战争时期，侦察兵经常需要活捉敌人的舌头来获取情报。,2
748611,舍不得,shě bu de,动词,因喜爱而不忍放弃或离开，不愿使用或处置,妈妈舍不得孩子出远门，总是担心他的安全。,她舍不得扔掉那件旧毛衣，因为那是奶奶亲手织的。,2
748711,设备,shè bèi,动词,配备器具,新建的工人俱乐部设备得很不错，大家都很满意。,这家工厂引进了最先进的设备以提高生产效率。,2
748712,设备,shè bèi,名词,成套的器械装置,厂房设备需要定期维护以确保正常运转。,实验室里的精密设备需要定期维护和校准。,2
748811,设计,shè jì,动词,预先制定方案,这位设计师以其独特的创意而闻名。,建筑师正在设计一座融合传统与现代元素的文化中心。,2
748911,设施,shè shī,名词,基础建设体系,社区的生活设施非常完善，居民们感到十分便利。,城市的基础设施建设直接关系到居民的生活质量。,2
749311,深刻,shēn kè,形容词,触及事物本质或核心的,他对问题进行了深刻剖析，令人信服。,这篇社论对社会问题进行了深刻的分析和反思。,2
749312,深刻,shēn kè,形容词,内心感受强烈的,这次旅行给她留下了深刻印象。,那次失败的教训给他留下了深刻的印象。,2
749411,身材,shēn cái,名词,体型的高矮胖瘦,他身材高大，在人群中显得格外突出。,模特儿的高挑身材让她在T台上格外引人注目。,2
749511,身份,shēn fen,名词,个人在社会中的地位,他是什么身份？这个问题一直困扰着大家。,在填写表格时，请务必写明您的身份和联系方式。,2
749512,身份,shēn fen,名词,受人尊重的地位,这样做有失身份，不符合他的地位。,作为知名学者，他在学术界享有很高的身份和声誉。,2
749711,神经,shén jīng,名词,传递神经信号的纤维组织,他最近总是犯神经，让人摸不着头脑。,人体的神经系统负责传递各种感觉和运动信号。,2
749712,神经,shén jīng,名词,指精神失常,别再犯神经了，好好冷静下来。,最近工作压力太大，我感觉自己快要神经了。,2
749811,神秘,shén mì,形容词,难以理解的,科学技术并不是那么神秘，只要努力钻研，就可以掌握它。,金字塔的建造方法至今仍然是个神秘的未解之谜。,2
750011,生产,shēng chǎn,动词,使用工具创造生产资料和生活资料的活动,工业生产正在逐步恢复到疫情前的水平。,这家工厂每天生产上千台智能手机，满足市场需求。,2
750111,生动,shēng dòng,形容词,富有活力且能打动人,课堂气氛生动活泼，学生们积极参与讨论。,老师用生动的语言讲述历史故事，学生们听得入迷。,2
750411,省略,shěng lüè,动词,去除不必要的部分或步骤。,省略这几段风景描写，可以使全篇显得更加紧凑。,为了节省时间，我们可以省略一些不必要的步骤。,2
750511,胜利,shèng lì,名词,在斗争或竞赛中击败对手（与“失败”相对）,经过八年的艰苦抗战，中国人民终于迎来了抗战胜利。,经过激烈的比赛，我们队最终取得了胜利。,1
750512,胜利,shèng lì,名词,工作或事业达到预定目标,大会在热烈的掌声中胜利闭幕。,经过多年的努力，他的事业终于取得了巨大的胜利。,1
751011,时代,shí dài,名词,以经济、政治、文化等特征划分的历史阶段,石器时代是人类历史上的一个重要阶段。,我们现在生活在一个信息爆炸的时代。,1
751012,时代,shí dài,名词,个人生命中的特定阶段,青年时代是一个人最富有朝气和梦想的时期。,童年时代是最无忧无虑的时光。,1
751112,时刻,shí kè,名词,每时每刻,无论遇到什么困难，他都时时刻刻想着如何完成任务。,作为一名医生，他时刻准备着救治病人。,2
751211,时髦,shí máo,形容词,形容服饰或事物符合当前流行趋势。,她总是喜欢赶时髦，穿最流行的衣服。,她总是穿着最时髦的衣服，走在时尚的前沿。,2
751311,时期,shí qī,名词,具有某种特征的时段,抗战时期，全国人民团结一心，共同抵御外敌。,大学时期是人生中最美好的阶段之一。,1
751411,时尚,shí shàng,名词,流行风尚,他的穿着打扮显得有些不合时尚。,今年流行的时尚元素是复古风格。,2
751511,实话,shí huà,名词,真实不虚的言论,实话实说是一种难能可贵的品质。,他总是说实话，从不欺骗别人。,1
